sale_id,order_number,quantity_ordered,price_each,sales,order_date,status,qtr_id,month_id,year_id,product_line,product_code,customer_name,city,state,postal_code,country,deal_size,data_quality_score,created_timestamp
2018,10351,34,59.37,2018.58,2004-12-03,Shipped,4,12,2004,Planes,S24_3949,Stylish Desk Decors, Co.,London,,WX3 6FW,UK,Unknown,100.00,2026-01-26 15:06:47
2019,10361,26,100.00,3710.98,2004-12-17,Shipped,4,12,2004,Planes,S24_3949,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
2020,10373,39,73.00,2847.00,2005-01-31,Shipped,1,1,2005,Planes,S24_3949,Oulu Toy Supplies, Inc.,Oulu,,90110,Finland,Unknown,100.00,2026-01-26 15:06:47
2021,10386,41,73.32,3006.12,2005-03-01,Resolved,1,3,2005,Planes,S24_3949,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2022,10398,41,68.24,2797.84,2005-03-30,Shipped,1,3,2005,Planes,S24_3949,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
2023,10401,64,60.05,3843.20,2005-04-03,On Hold,2,4,2005,Planes,S24_3949,Tekni Collectables Inc.,Newark,NJ,94019,USA,Unknown,100.00,2026-01-26 15:06:47
2024,10416,18,75.06,1351.08,2005-05-10,Shipped,2,5,2005,Planes,S24_3949,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
2025,10100,49,34.47,1689.03,2003-01-06,Shipped,1,1,2003,Vintage Cars,S24_3969,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
2026,10110,48,34.47,1654.56,2003-03-18,Shipped,1,3,2003,Vintage Cars,S24_3969,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
2027,10124,46,33.23,1528.58,2003-05-21,Shipped,2,5,2003,Vintage Cars,S24_3969,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
2028,10149,26,38.98,1013.48,2003-09-12,Shipped,3,9,2003,Vintage Cars,S24_3969,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
2029,10162,37,38.98,1442.26,2003-10-18,Shipped,4,10,2003,Vintage Cars,S24_3969,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
2030,10173,35,33.23,1163.05,2003-11-05,Shipped,4,11,2003,Vintage Cars,S24_3969,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
2031,10182,23,42.26,971.98,2003-11-12,Shipped,4,11,2003,Vintage Cars,S24_3969,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2032,10193,22,41.03,902.66,2003-11-21,Shipped,4,11,2003,Vintage Cars,S24_3969,Australian Collectables, Ltd,Glen Waverly,VI,3150,Australia,Unknown,100.00,2026-01-26 15:06:47
2033,10204,39,33.23,1295.97,2003-12-02,Shipped,4,12,2003,Vintage Cars,S24_3969,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2034,10214,44,34.88,1534.72,2004-01-26,Shipped,1,1,2004,Vintage Cars,S24_3969,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
2035,10227,27,43.90,1185.30,2004-03-02,Shipped,1,3,2004,Vintage Cars,S24_3969,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
2036,10242,46,36.93,1698.78,2004-04-20,Shipped,2,4,2004,Vintage Cars,S24_3969,Microscale Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2037,10280,33,41.85,1381.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,S24_3969,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
2038,10288,33,40.62,1340.46,2004-09-01,Shipped,3,9,2004,Vintage Cars,S24_3969,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
2039,10303,24,40.21,965.04,2004-10-06,Shipped,4,10,2004,Vintage Cars,S24_3969,Iberia Gift Imports, Corp.,Sevilla,,41101,Spain,Unknown,100.00,2026-01-26 15:06:47
2040,10312,31,35.29,1093.99,2004-10-21,Shipped,4,10,2004,Vintage Cars,S24_3969,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2041,10332,41,77.24,3166.84,2004-11-17,Shipped,4,11,2004,Vintage Cars,S24_3969,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
2042,10346,22,97.44,2143.68,2004-11-29,Shipped,4,11,2004,Vintage Cars,S24_3969,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
2043,10368,46,37.34,1717.64,2005-01-19,Shipped,1,1,2005,Vintage Cars,S24_3969,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2044,10380,43,95.03,4086.29,2005-02-16,Shipped,1,2,2005,Vintage Cars,S24_3969,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2045,10408,15,36.93,553.95,2005-04-22,Shipped,2,4,2005,Vintage Cars,S24_3969,Tokyo Collectables, Ltd,Minato-ku,TO,106-0032,Japan,Unknown,100.00,2026-01-26 15:06:47
2046,10420,15,43.49,652.35,2005-05-29,In Process,2,5,2005,Vintage Cars,S24_3969,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
2047,10104,26,100.00,2921.62,2003-01-31,Shipped,1,1,2003,Classic Cars,S24_4048,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2048,10115,44,100.00,5568.64,2003-04-04,Shipped,2,4,2003,Classic Cars,S24_4048,Classic Legends Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2049,10127,20,96.99,1939.80,2003-06-03,Shipped,2,6,2003,Classic Cars,S24_4048,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2050,10141,40,94.62,3784.80,2003-08-01,Shipped,3,8,2003,Classic Cars,S24_4048,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
2051,10152,23,100.00,2802.09,2003-09-25,Shipped,3,9,2003,Classic Cars,S24_4048,Australian Gift Network, Co,South Brisbane,QU,4101,Australia,Unknown,100.00,2026-01-26 15:06:47
2052,10165,24,99.36,2384.64,2003-10-22,Shipped,4,10,2003,Classic Cars,S24_4048,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
2053,10176,29,100.00,2915.66,2003-11-06,Shipped,4,11,2003,Classic Cars,S24_4048,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
2054,10184,49,100.00,5795.72,2003-11-14,Shipped,4,11,2003,Classic Cars,S24_4048,Iberia Gift Imports, Corp.,Sevilla,,41101,Spain,Unknown,100.00,2026-01-26 15:06:47
2055,10195,34,100.00,3699.88,2003-11-25,Shipped,4,11,2003,Classic Cars,S24_4048,Mini Classics,White Plains,NY,24067,USA,Unknown,100.00,2026-01-26 15:06:47
2056,10207,28,100.00,2980.60,2003-12-09,Shipped,4,12,2003,Classic Cars,S24_4048,Diecast Collectables,Boston,MA,51003,USA,Unknown,100.00,2026-01-26 15:06:47
2057,10220,37,100.00,5032.74,2004-02-12,Shipped,1,2,2004,Classic Cars,S24_4048,Clover Collections, Co.,Dublin,,2,Ireland,Unknown,100.00,2026-01-26 15:06:47
2058,10230,45,100.00,4737.15,2004-03-15,Shipped,1,3,2004,Classic Cars,S24_4048,Blauer See Auto, Co.,Frankfurt,,60528,Germany,Unknown,100.00,2026-01-26 15:06:47
2059,10246,46,100.00,6311.20,2004-05-05,Shipped,2,5,2004,Classic Cars,S24_4048,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2060,10271,22,100.00,3070.54,2004-07-20,Shipped,3,7,2004,Classic Cars,S24_4048,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2061,10282,39,100.00,4797.39,2004-08-20,Shipped,3,8,2004,Classic Cars,S24_4048,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2062,10292,27,100.00,3832.38,2004-09-08,Shipped,3,9,2004,Classic Cars,S24_4048,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2063,10305,36,100.00,4641.48,2004-10-13,Shipped,4,10,2004,Classic Cars,S24_4048,Marta's Replicas Co.,Cambridge,MA,51247,USA,Unknown,100.00,2026-01-26 15:06:47
2064,10314,38,100.00,4000.26,2004-10-22,Shipped,4,10,2004,Classic Cars,S24_4048,Heintze Collectables,Aaarhus,,8200,Denmark,Unknown,100.00,2026-01-26 15:06:47
2065,10325,44,100.00,5325.76,2004-11-05,Shipped,4,11,2004,Classic Cars,S24_4048,Baane Mini Imports,Stavern,,4110,Norway,Unknown,100.00,2026-01-26 15:06:47
2066,10336,31,100.00,4618.69,2004-11-20,Shipped,4,11,2004,Classic Cars,S24_4048,La Corne D'abondance, Co.,Paris,,75012,France,Unknown,100.00,2026-01-26 15:06:47
2067,10349,23,100.00,3182.97,2004-12-01,Shipped,4,12,2004,Classic Cars,S24_4048,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2068,10359,22,100.00,2603.04,2004-12-15,Shipped,4,12,2004,Classic Cars,S24_4048,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
2069,10371,28,50.32,1408.96,2005-01-23,Shipped,1,1,2005,Classic Cars,S24_4048,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2070,10383,21,93.91,1972.11,2005-02-22,Shipped,1,2,2005,Classic Cars,S24_4048,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2071,10394,37,100.00,5207.75,2005-03-15,Shipped,1,3,2005,Classic Cars,S24_4048,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2072,10412,31,100.00,4253.20,2005-05-03,Shipped,2,5,2005,Classic Cars,S24_4048,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2073,10103,25,100.00,2873.00,2003-01-29,Shipped,1,1,2003,Vintage Cars,S24_4258,Baane Mini Imports,Stavern,,4110,Norway,Unknown,100.00,2026-01-26 15:06:47
2074,10111,26,86.68,2253.68,2003-03-25,Shipped,1,3,2003,Vintage Cars,S24_4258,Mini Wheels Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
2075,10126,34,100.00,3576.12,2003-05-28,Shipped,2,5,2003,Vintage Cars,S24_4258,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
2076,10139,29,100.00,3276.13,2003-07-16,Shipped,3,7,2003,Vintage Cars,S24_4258,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
2077,10149,20,90.57,1811.40,2003-09-12,Shipped,3,9,2003,Vintage Cars,S24_4258,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
2078,10163,42,91.55,3845.10,2003-10-20,Shipped,4,10,2003,Vintage Cars,S24_4258,Classic Legends Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2079,10173,22,100.00,2571.14,2003-11-05,Shipped,4,11,2003,Vintage Cars,S24_4258,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
2080,10183,47,100.00,5035.11,2003-11-13,Shipped,4,11,2003,Vintage Cars,S24_4258,Classic Gift Ideas, Inc,Philadelphia,PA,71270,USA,Unknown,100.00,2026-01-26 15:06:47
2081,10193,20,100.00,2279.00,2003-11-21,Shipped,4,11,2003,Vintage Cars,S24_4258,Australian Collectables, Ltd,Glen Waverly,VI,3150,Australia,Unknown,100.00,2026-01-26 15:06:47
2082,10206,33,97.39,3213.87,2003-12-05,Shipped,4,12,2003,Vintage Cars,S24_4258,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,Unknown,100.00,2026-01-26 15:06:47
2083,10215,39,90.57,3532.23,2004-01-29,Shipped,1,1,2004,Vintage Cars,S24_4258,West Coast Collectables Co.,Burbank,CA,94019,USA,Unknown,100.00,2026-01-26 15:06:47
2084,10228,33,100.00,3406.59,2004-03-10,Shipped,1,3,2004,Vintage Cars,S24_4258,Cambridge Collectables Co.,Cambridge,MA,51247,USA,Unknown,100.00,2026-01-26 15:06:47
2085,10244,40,86.68,3467.20,2004-04-29,Shipped,2,4,2004,Vintage Cars,S24_4258,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2086,10257,46,78.89,3628.94,2004-06-14,Shipped,2,6,2004,Vintage Cars,S24_4258,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
2087,10269,48,97.39,4674.72,2004-07-16,Shipped,3,7,2004,Vintage Cars,S24_4258,Salzburg Collectables,Salzburg,,5020,Austria,Unknown,100.00,2026-01-26 15:06:47
2088,10280,21,78.89,1656.69,2004-08-17,Shipped,3,8,2004,Vintage Cars,S24_4258,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
2089,10290,45,100.00,5171.40,2004-09-07,Shipped,3,9,2004,Vintage Cars,S24_4258,Auto-Moto Classics Inc.,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
2090,10304,33,100.00,3342.57,2004-10-11,Shipped,4,10,2004,Vintage Cars,S24_4258,Auto Assoc. & Cie.,Versailles,,78000,France,Unknown,100.00,2026-01-26 15:06:47
2091,10312,44,100.00,4884.88,2004-10-21,Shipped,4,10,2004,Vintage Cars,S24_4258,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2092,10324,33,100.00,6267.69,2004-11-05,Shipped,4,11,2004,Vintage Cars,S24_4258,Vitachrome Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2093,10333,39,100.00,4424.16,2004-11-18,Shipped,4,11,2004,Vintage Cars,S24_4258,Mini Wheels Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
2094,10348,39,50.31,1962.09,2004-11-01,Shipped,4,11,2004,Vintage Cars,S24_4258,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
2095,10358,41,100.00,6847.00,2004-12-10,Shipped,4,12,2004,Vintage Cars,S24_4258,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2096,10369,40,86.92,3476.80,2005-01-20,Shipped,1,1,2005,Vintage Cars,S24_4258,Collectables For Less Inc.,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
2097,10382,33,100.00,4592.61,2005-02-17,Shipped,1,2,2005,Vintage Cars,S24_4258,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2098,10423,28,78.89,2208.92,2005-05-30,In Process,2,5,2005,Vintage Cars,S24_4258,Petit Auto,Bruxelles,,B-1180,Belgium,Unknown,100.00,2026-01-26 15:06:47
2099,10106,26,63.76,1657.76,2003-02-17,Shipped,1,2,2003,Planes,S24_4278,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
2100,10120,29,85.49,2479.21,2003-04-29,Shipped,2,4,2003,Planes,S24_4278,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
2101,10133,46,77.52,3565.92,2003-06-27,Shipped,2,6,2003,Planes,S24_4278,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2102,10145,33,84.77,2797.41,2003-08-25,Shipped,3,8,2003,Planes,S24_4278,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
2103,10168,48,78.25,3756.00,2003-10-28,Shipped,4,10,2003,Planes,S24_4278,Technics Stores Inc.,Burlingame,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
2104,10210,40,71.00,2840.00,2004-01-12,Shipped,1,1,2004,Planes,S24_4278,Osaka Souveniers Co.,Osaka,OS,530-0003,Japan,Unknown,100.00,2026-01-26 15:06:47
2105,10223,23,74.62,1716.26,2004-02-20,Shipped,1,2,2004,Planes,S24_4278,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
2106,10235,40,81.14,3245.60,2004-04-02,Shipped,2,4,2004,Planes,S24_4278,Royal Canadian Collectables, Ltd.,Tsawassen,BC,T2F 8M4,Canada,Unknown,100.00,2026-01-26 15:06:47
2107,10250,37,74.62,2760.94,2004-05-11,Shipped,2,5,2004,Planes,S24_4278,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
2108,10263,24,75.35,1808.40,2004-06-28,Shipped,2,6,2004,Planes,S24_4278,Gift Depot Inc.,Bridgewater,CT,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2109,10275,27,62.31,1682.37,2004-07-23,Shipped,3,7,2004,Planes,S24_4278,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
2110,10284,21,71.00,1491.00,2004-08-21,Shipped,3,8,2004,Planes,S24_4278,Norway Gifts By Mail, Co.,Oslo,,N 0106,Norway,Unknown,100.00,2026-01-26 15:06:47
2111,10297,23,72.45,1666.35,2004-09-16,Shipped,3,9,2004,Planes,S24_4278,Clover Collections, Co.,Dublin,,2,Ireland,Unknown,100.00,2026-01-26 15:06:47
2112,10308,44,83.32,3666.08,2004-10-15,Shipped,4,10,2004,Planes,S24_4278,Mini Classics,White Plains,NY,24067,USA,Unknown,100.00,2026-01-26 15:06:47
2113,10317,35,83.32,2916.20,2004-11-02,Shipped,4,11,2004,Planes,S24_4278,Technics Stores Inc.,Burlingame,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
2114,10328,43,60.86,2616.98,2004-11-12,Shipped,4,11,2004,Planes,S24_4278,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
2115,10340,40,84.77,3390.80,2004-11-24,Shipped,4,11,2004,Planes,S24_4278,Enaco Distributors,Barcelona,,8022,Spain,Unknown,100.00,2026-01-26 15:06:47
2116,10353,35,89.90,3146.50,2004-12-04,Shipped,4,12,2004,Planes,S24_4278,Gift Ideas Corp.,Glendale,CT,97561,USA,Unknown,100.00,2026-01-26 15:06:47
2117,10361,25,62.46,1561.50,2004-12-17,Shipped,4,12,2004,Planes,S24_4278,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
2118,10375,43,100.00,10039.60,2005-02-03,Shipped,1,2,2005,Planes,S24_4278,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
2119,10386,50,63.34,3167.00,2005-03-01,Resolved,1,3,2005,Planes,S24_4278,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2120,10398,45,78.25,3521.25,2005-03-30,Shipped,1,3,2005,Planes,S24_4278,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
2121,10401,52,81.14,4219.28,2005-04-03,On Hold,2,4,2005,Planes,S24_4278,Tekni Collectables Inc.,Newark,NJ,94019,USA,Unknown,100.00,2026-01-26 15:06:47
2122,10416,48,74.62,3581.76,2005-05-10,Shipped,2,5,2005,Planes,S24_4278,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
2123,10108,31,68.71,2130.01,2003-03-03,Shipped,1,3,2003,Classic Cars,S24_4620,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Unknown,100.00,2026-01-26 15:06:47
2124,10122,29,71.14,2063.06,2003-05-08,Shipped,2,5,2003,Classic Cars,S24_4620,Marseille Mini Autos,Marseille,,13008,France,Unknown,100.00,2026-01-26 15:06:47
2125,10135,23,87.31,2008.13,2003-07-02,Shipped,3,7,2003,Classic Cars,S24_4620,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2126,10147,31,64.67,2004.77,2003-09-05,Shipped,3,9,2003,Classic Cars,S24_4620,Collectables For Less Inc.,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
2127,10159,23,67.10,1543.30,2003-10-10,Shipped,4,10,2003,Classic Cars,S24_4620,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
2128,10169,24,94.58,2269.92,2003-11-04,Shipped,4,11,2003,Classic Cars,S24_4620,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
2129,10180,28,71.14,1991.92,2003-11-11,Shipped,4,11,2003,Classic Cars,S24_4620,Daedalus Designs Imports,Lille,,59000,France,Unknown,100.00,2026-01-26 15:06:47
2130,10191,44,66.29,2916.76,2003-11-20,Shipped,4,11,2003,Classic Cars,S24_4620,Toms Spezialitten, Ltd,Koln,,50739,Germany,Unknown,100.00,2026-01-26 15:06:47
2131,10211,22,92.16,2027.52,2004-01-15,Shipped,1,1,2004,Classic Cars,S24_4620,Auto Canal Petit,Paris,,75016,France,Unknown,100.00,2026-01-26 15:06:47
2132,10225,46,70.33,3235.18,2004-02-22,Shipped,1,2,2004,Classic Cars,S24_4620,Vida Sport, Ltd,Gensve,,1203,Switzerland,Unknown,100.00,2026-01-26 15:06:47
2133,10238,22,93.77,2062.94,2004-04-09,Shipped,2,4,2004,Classic Cars,S24_4620,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Unknown,100.00,2026-01-26 15:06:47
2134,10252,38,87.31,3317.78,2004-05-26,Shipped,2,5,2004,Classic Cars,S24_4620,Auto Canal Petit,Paris,,75016,France,Unknown,100.00,2026-01-26 15:06:47
2135,10264,47,83.27,3913.69,2004-06-30,Shipped,2,6,2004,Classic Cars,S24_4620,Gifts4AllAges.com,Boston,MA,51003,USA,Unknown,100.00,2026-01-26 15:06:47
2136,10276,48,75.18,3608.64,2004-08-02,Shipped,3,8,2004,Classic Cars,S24_4620,Online Mini Collectables,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
2137,10287,40,88.12,3524.80,2004-08-30,Shipped,3,8,2004,Classic Cars,S24_4620,Vida Sport, Ltd,Gensve,,1203,Switzerland,Unknown,100.00,2026-01-26 15:06:47
2138,10299,32,80.84,2586.88,2004-09-30,Shipped,3,9,2004,Classic Cars,S24_4620,Toys of Finland, Co.,Helsinki,,21240,Finland,Unknown,100.00,2026-01-26 15:06:47
2139,10310,49,97.01,4753.49,2004-10-16,Shipped,4,10,2004,Classic Cars,S24_4620,Toms Spezialitten, Ltd,Koln,,50739,Germany,Unknown,100.00,2026-01-26 15:06:47
2140,10319,43,85.69,3684.67,2004-11-03,Shipped,4,11,2004,Classic Cars,S24_4620,Microscale Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
2141,10331,41,100.00,5715.40,2004-11-17,Shipped,4,11,2004,Classic Cars,S24_4620,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Unknown,100.00,2026-01-26 15:06:47
2142,10343,30,100.00,3098.70,2004-11-24,Shipped,4,11,2004,Classic Cars,S24_4620,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
2143,10355,28,95.39,2670.92,2004-12-07,Shipped,4,12,2004,Classic Cars,S24_4620,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2144,10363,43,100.00,5154.41,2005-01-06,Shipped,1,1,2005,Classic Cars,S24_4620,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
2145,10378,41,100.00,4894.17,2005-02-10,Shipped,1,2,2005,Classic Cars,S24_4620,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
2146,10390,30,82.42,2472.60,2005-03-04,Shipped,1,3,2005,Classic Cars,S24_4620,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2147,10103,31,100.00,3224.31,2003-01-29,Shipped,1,1,2003,Trucks and Buses,S32_1268,Baane Mini Imports,Stavern,,4110,Norway,Unknown,100.00,2026-01-26 15:06:47
2148,10114,32,100.00,3667.52,2003-04-01,Shipped,2,4,2003,Trucks and Buses,S32_1268,La Corne D'abondance, Co.,Paris,,75012,France,Unknown,100.00,2026-01-26 15:06:47
2149,10126,43,96.31,4141.33,2003-05-28,Shipped,2,5,2003,Trucks and Buses,S32_1268,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
2150,10140,26,100.00,2829.58,2003-07-24,Shipped,3,7,2003,Trucks and Buses,S32_1268,Technics Stores Inc.,Burlingame,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
2151,10151,27,100.00,3068.55,2003-09-21,Shipped,3,9,2003,Trucks and Buses,S32_1268,Oulu Toy Supplies, Inc.,Oulu,,90110,Finland,Unknown,100.00,2026-01-26 15:06:47
2152,10164,24,100.00,2634.96,2003-10-21,Resolved,4,10,2003,Trucks and Buses,S32_1268,Mini Auto Werke,Graz,,8010,Austria,Unknown,100.00,2026-01-26 15:06:47
2153,10175,22,100.00,2436.72,2003-11-06,Shipped,4,11,2003,Trucks and Buses,S32_1268,Stylish Desk Decors, Co.,London,,WX3 6FW,UK,Unknown,100.00,2026-01-26 15:06:47
2154,10184,46,100.00,4607.36,2003-11-14,Shipped,4,11,2003,Trucks and Buses,S32_1268,Iberia Gift Imports, Corp.,Sevilla,,41101,Spain,Unknown,100.00,2026-01-26 15:06:47
2155,10194,37,97.27,3598.99,2003-11-25,Shipped,4,11,2003,Trucks and Buses,S32_1268,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
2156,10207,49,80.90,3964.10,2003-12-09,Shipped,4,12,2003,Trucks and Buses,S32_1268,Diecast Collectables,Boston,MA,51003,USA,Unknown,100.00,2026-01-26 15:06:47
2157,10217,21,100.00,2244.90,2004-02-04,Shipped,1,2,2004,Trucks and Buses,S32_1268,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
2158,10229,25,100.00,2793.00,2004-03-11,Shipped,1,3,2004,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
2159,10245,37,100.00,4133.64,2004-05-04,Shipped,2,5,2004,Trucks and Buses,S32_1268,Super Scale Inc.,New Haven,CT,97823,USA,Unknown,100.00,2026-01-26 15:06:47
2160,10259,45,86.68,3900.60,2004-06-15,Shipped,2,6,2004,Trucks and Buses,S32_1268,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
